,name,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
204,La vague aux cheveux d'or,Made in France,0.738,0.533,0,-6.961,0,0.125,0.553,0.632,0.111,0.275,116.022,audio_features,7tPjMXhFI1eSWUQlnlXEqy,spotify:track:7tPjMXhFI1eSWUQlnlXEqy,https://api.spotify.com/v1/tracks/7tPjMXhFI1eSWUQlnlXEqy,https://api.spotify.com/v1/audio-analysis/7tPjMXhFI1eSWUQlnlXEqy,165853,4
205,By the Beach,Made in France,0.734,0.706,9,-9.779,0,0.0822,0.647,0.00793,0.106,0.579,113.982,audio_features,6YTphVWLG14d3eUiQ5grmU,spotify:track:6YTphVWLG14d3eUiQ5grmU,https://api.spotify.com/v1/tracks/6YTphVWLG14d3eUiQ5grmU,https://api.spotify.com/v1/audio-analysis/6YTphVWLG14d3eUiQ5grmU,163524,4
206,CAMISOLE,Made in France,0.392,0.474,5,-8.417,0,0.0296,0.526,0.00289,0.117,0.271,157.705,audio_features,16RpNkwx8gaDyXD6duTt1l,spotify:track:16RpNkwx8gaDyXD6duTt1l,https://api.spotify.com/v1/tracks/16RpNkwx8gaDyXD6duTt1l,https://api.spotify.com/v1/audio-analysis/16RpNkwx8gaDyXD6duTt1l,218947,4
207,Cour Des Miracles,Made in France,0.698,0.476,0,-9.149,1,0.0785,0.787,0.0168,0.122,0.296,117.978,audio_features,1LmmaY7vbIRD5qUnB507lz,spotify:track:1LmmaY7vbIRD5qUnB507lz,https://api.spotify.com/v1/tracks/1LmmaY7vbIRD5qUnB507lz,https://api.spotify.com/v1/audio-analysis/1LmmaY7vbIRD5qUnB507lz,246600,4
208,La carioca,Made in France,0.651,0.619,3,-7.418,1,0.0376,0.0622,0.63,0.0985,0.431,112.129,audio_features,6w4Mc2Twjlm1gu6G4Qrqhd,spotify:track:6w4Mc2Twjlm1gu6G4Qrqhd,https://api.spotify.com/v1/tracks/6w4Mc2Twjlm1gu6G4Qrqhd,https://api.spotify.com/v1/audio-analysis/6w4Mc2Twjlm1gu6G4Qrqhd,226693,4
209,Bloqué,Made in France,0.857,0.546,7,-6.956,0,0.0764,0.142,0.0,0.068,0.778,113.984,audio_features,4km8XxyYCw5CSHM5H36K47,spotify:track:4km8XxyYCw5CSHM5H36K47,https://api.spotify.com/v1/tracks/4km8XxyYCw5CSHM5H36K47,https://api.spotify.com/v1/audio-analysis/4km8XxyYCw5CSHM5H36K47,191500,4
210,Gens de la nuit,Made in France,0.761,0.619,10,-10.305,0,0.0788,0.044,0.0414,0.165,0.447,97.958,audio_features,5Qhf6Er2tQ71pluUxFwDqI,spotify:track:5Qhf6Er2tQ71pluUxFwDqI,https://api.spotify.com/v1/tracks/5Qhf6Er2tQ71pluUxFwDqI,https://api.spotify.com/v1/audio-analysis/5Qhf6Er2tQ71pluUxFwDqI,177360,4
211,United,Made in France,0.615,0.923,8,-4.576,0,0.046,0.0189,0.438,0.07,0.928,122.027,audio_features,7mYRC0kv4oI7ipqoPT8aXM,spotify:track:7mYRC0kv4oI7ipqoPT8aXM,https://api.spotify.com/v1/tracks/7mYRC0kv4oI7ipqoPT8aXM,https://api.spotify.com/v1/audio-analysis/7mYRC0kv4oI7ipqoPT8aXM,228440,4
212,You Want My Money,Made in France,0.837,0.738,4,-4.894,0,0.0337,0.0189,0.000507,0.225,0.952,126.011,audio_features,053W70CWRzK053YEA8XBVW,spotify:track:053W70CWRzK053YEA8XBVW,https://api.spotify.com/v1/tracks/053W70CWRzK053YEA8XBVW,https://api.spotify.com/v1/audio-analysis/053W70CWRzK053YEA8XBVW,187619,4
213,Ilya,Made in France,0.758,0.685,4,-6.211,0,0.0513,0.493,0.0129,0.104,0.223,101.004,audio_features,5mIf7UP0FEsGaGWBVjrNKP,spotify:track:5mIf7UP0FEsGaGWBVjrNKP,https://api.spotify.com/v1/tracks/5mIf7UP0FEsGaGWBVjrNKP,https://api.spotify.com/v1/audio-analysis/5mIf7UP0FEsGaGWBVjrNKP,146213,4
214,Half Somewhere,Made in France,0.675,0.525,10,-7.972,0,0.0862,0.163,0.000351,0.108,0.452,133.127,audio_features,0O1wsXEiOMPwFSCdmpP6C0,spotify:track:0O1wsXEiOMPwFSCdmpP6C0,https://api.spotify.com/v1/tracks/0O1wsXEiOMPwFSCdmpP6C0,https://api.spotify.com/v1/audio-analysis/0O1wsXEiOMPwFSCdmpP6C0,252693,5
215,Virus X - SAGE Rework - radio edit,Made in France,0.706,0.766,7,-6.055,0,0.0792,0.00513,0.0192,0.199,0.661,101.999,audio_features,0Yr1TfeacyGFyDe0aWDla9,spotify:track:0Yr1TfeacyGFyDe0aWDla9,https://api.spotify.com/v1/tracks/0Yr1TfeacyGFyDe0aWDla9,https://api.spotify.com/v1/audio-analysis/0Yr1TfeacyGFyDe0aWDla9,165387,4
216,Should I Call U Baby,Made in France,0.608,0.654,0,-7.131,1,0.0307,0.304,0.0,0.0827,0.277,124.935,audio_features,0Jv6znEgiRN0QpJXQ9aaWA,spotify:track:0Jv6znEgiRN0QpJXQ9aaWA,https://api.spotify.com/v1/tracks/0Jv6znEgiRN0QpJXQ9aaWA,https://api.spotify.com/v1/audio-analysis/0Jv6znEgiRN0QpJXQ9aaWA,239067,4
217,Get to Me,Made in France,0.76,0.6,4,-11.396,0,0.124,0.194,0.000211,0.674,0.673,101.986,audio_features,7GsKP7AgvqfNNJw74MhSLF,spotify:track:7GsKP7AgvqfNNJw74MhSLF,https://api.spotify.com/v1/tracks/7GsKP7AgvqfNNJw74MhSLF,https://api.spotify.com/v1/audio-analysis/7GsKP7AgvqfNNJw74MhSLF,188636,4
218,Revu - Edit,Made in France,0.623,0.667,0,-9.54,1,0.0315,0.518,0.258,0.172,0.547,148.064,audio_features,7Fyfpwv9UUzfVUsfcoQzQt,spotify:track:7Fyfpwv9UUzfVUsfcoQzQt,https://api.spotify.com/v1/tracks/7Fyfpwv9UUzfVUsfcoQzQt,https://api.spotify.com/v1/audio-analysis/7Fyfpwv9UUzfVUsfcoQzQt,214566,4
219,Honey,Made in France,0.511,0.0258,1,-19.465,1,0.0451,0.99,8.69e-05,0.0952,0.297,136.087,audio_features,1BOv46ISdg4Xuv5Ou7M1cG,spotify:track:1BOv46ISdg4Xuv5Ou7M1cG,https://api.spotify.com/v1/tracks/1BOv46ISdg4Xuv5Ou7M1cG,https://api.spotify.com/v1/audio-analysis/1BOv46ISdg4Xuv5Ou7M1cG,247120,3
220,200 Lovesongs,Made in France,0.596,0.76,3,-7.355,0,0.0484,0.0954,0.0,0.111,0.346,120.005,audio_features,7LyA1NPfCyT6mzx6MYTzFG,spotify:track:7LyA1NPfCyT6mzx6MYTzFG,https://api.spotify.com/v1/tracks/7LyA1NPfCyT6mzx6MYTzFG,https://api.spotify.com/v1/audio-analysis/7LyA1NPfCyT6mzx6MYTzFG,200133,4
221,It Might Be Something,Made in France,0.668,0.606,11,-8.859,0,0.0348,0.195,0.027,0.123,0.533,86.006,audio_features,3MkCJcOcLK0PaYy4QgKpWk,spotify:track:3MkCJcOcLK0PaYy4QgKpWk,https://api.spotify.com/v1/tracks/3MkCJcOcLK0PaYy4QgKpWk,https://api.spotify.com/v1/audio-analysis/3MkCJcOcLK0PaYy4QgKpWk,213707,4
222,Only One Man (with Melody's Echo Chamber),Made in France,0.742,0.765,0,-6.568,1,0.0315,0.00637,0.0249,0.0731,0.764,112.014,audio_features,2bBrRe20ZB7pJMQaNJ4nwk,spotify:track:2bBrRe20ZB7pJMQaNJ4nwk,https://api.spotify.com/v1/tracks/2bBrRe20ZB7pJMQaNJ4nwk,https://api.spotify.com/v1/audio-analysis/2bBrRe20ZB7pJMQaNJ4nwk,190840,4
223,Tender Sofa,Made in France,0.546,0.501,11,-9.632,1,0.13,0.624,0.0213,0.0844,0.389,182.013,audio_features,12sbRlZqz4ubIjKfft0tAk,spotify:track:12sbRlZqz4ubIjKfft0tAk,https://api.spotify.com/v1/tracks/12sbRlZqz4ubIjKfft0tAk,https://api.spotify.com/v1/audio-analysis/12sbRlZqz4ubIjKfft0tAk,160879,4
224,I'm So Excited,Gym Tonic,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,audio_features,1ot6jEe4w4hYnsOPjd3xKQ,spotify:track:1ot6jEe4w4hYnsOPjd3xKQ,https://api.spotify.com/v1/tracks/1ot6jEe4w4hYnsOPjd3xKQ,https://api.spotify.com/v1/audio-analysis/1ot6jEe4w4hYnsOPjd3xKQ,230640,4
225,"Can You Feel It - 7"" Version",Gym Tonic,0.843,0.702,6,-4.981,0,0.0462,0.0499,0.000306,0.308,0.882,125.464,audio_features,4qv7YSyt5UV8LvrXyE8sGn,spotify:track:4qv7YSyt5UV8LvrXyE8sGn,https://api.spotify.com/v1/tracks/4qv7YSyt5UV8LvrXyE8sGn,https://api.spotify.com/v1/audio-analysis/4qv7YSyt5UV8LvrXyE8sGn,230773,4
226,Sweet Dreams (Are Made of This) - Remastered,Gym Tonic,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,audio_features,1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,216933,4
227,I'm Still Standing,Gym Tonic,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4
228,Girls Just Want to Have Fun,Gym Tonic,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,audio_features,4y1LsJpmMti1PfRQV9AWWe,spotify:track:4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe,238267,4
229,Take on Me,Gym Tonic,0.526,0.931,6,-6.436,0,0.0473,0.0118,0.00182,0.0537,0.81,169.422,audio_features,3YMTNzrRktpHDsi6OrmZNO,spotify:track:3YMTNzrRktpHDsi6OrmZNO,https://api.spotify.com/v1/tracks/3YMTNzrRktpHDsi6OrmZNO,https://api.spotify.com/v1/audio-analysis/3YMTNzrRktpHDsi6OrmZNO,228520,4
230,"Footloose - From ""Footloose"" Soundtrack",Gym Tonic,0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.646,173.982,audio_features,2vz1CsL5WBsbpBcwgboTAw,spotify:track:2vz1CsL5WBsbpBcwgboTAw,https://api.spotify.com/v1/tracks/2vz1CsL5WBsbpBcwgboTAw,https://api.spotify.com/v1/audio-analysis/2vz1CsL5WBsbpBcwgboTAw,226827,4
231,Beat It,Gym Tonic,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,audio_features,1OOtq8tRnDM8kG2gqUPjAj,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/tracks/1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/audio-analysis/1OOtq8tRnDM8kG2gqUPjAj,258040,4
232,Video Killed The Radio Star,Gym Tonic,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,audio_features,7o7E1nrHWncYY7PY94gCiX,spotify:track:7o7E1nrHWncYY7PY94gCiX,https://api.spotify.com/v1/tracks/7o7E1nrHWncYY7PY94gCiX,https://api.spotify.com/v1/audio-analysis/7o7E1nrHWncYY7PY94gCiX,252773,4
233,Maneater,Gym Tonic,0.727,0.685,11,-7.159,0,0.0398,0.0351,4.43e-05,0.0973,0.812,88.75,audio_features,4aKIs5t9TqP59btlCGPrgw,spotify:track:4aKIs5t9TqP59btlCGPrgw,https://api.spotify.com/v1/tracks/4aKIs5t9TqP59btlCGPrgw,https://api.spotify.com/v1/audio-analysis/4aKIs5t9TqP59btlCGPrgw,271893,4
234,It's Raining Men,Gym Tonic,0.69,0.744,1,-12.721,1,0.0613,0.034,0.598,0.453,0.56,136.918,audio_features,2IvetNzSZMH5gwjInoyr18,spotify:track:2IvetNzSZMH5gwjInoyr18,https://api.spotify.com/v1/tracks/2IvetNzSZMH5gwjInoyr18,https://api.spotify.com/v1/audio-analysis/2IvetNzSZMH5gwjInoyr18,324754,4
235,Jeopardy,Gym Tonic,0.851,0.808,0,-4.695,1,0.0355,0.0712,0.0504,0.156,0.89,110.566,audio_features,7LmDmvqagpX0PKxveGtZTa,spotify:track:7LmDmvqagpX0PKxveGtZTa,https://api.spotify.com/v1/tracks/7LmDmvqagpX0PKxveGtZTa,https://api.spotify.com/v1/audio-analysis/7LmDmvqagpX0PKxveGtZTa,229653,4
236,Maniac,Gym Tonic,0.617,0.533,3,-11.516,0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,audio_features,1xPSDf8z4dH46gkvlLtvDO,spotify:track:1xPSDf8z4dH46gkvlLtvDO,https://api.spotify.com/v1/tracks/1xPSDf8z4dH46gkvlLtvDO,https://api.spotify.com/v1/audio-analysis/1xPSDf8z4dH46gkvlLtvDO,244707,4
237,Flashdance...What a Feeling - Radio Edit,Gym Tonic,0.572,0.654,7,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,audio_features,3cbV252akVZInSvJk7jAYX,spotify:track:3cbV252akVZInSvJk7jAYX,https://api.spotify.com/v1/tracks/3cbV252akVZInSvJk7jAYX,https://api.spotify.com/v1/audio-analysis/3cbV252akVZInSvJk7jAYX,237053,4
238,Down Under,Gym Tonic,0.738,0.809,11,-4.368,0,0.026,0.0964,0.00918,0.18,0.906,107.233,audio_features,5pSvjjfsh34sLrkYSNGCl4,spotify:track:5pSvjjfsh34sLrkYSNGCl4,https://api.spotify.com/v1/tracks/5pSvjjfsh34sLrkYSNGCl4,https://api.spotify.com/v1/audio-analysis/5pSvjjfsh34sLrkYSNGCl4,225707,4
239,Wake Me Up Before You Go-Go,Gym Tonic,0.618,0.764,0,-6.027,1,0.0562,0.186,0.0,0.12,0.876,81.366,audio_features,5XsMz0YfEaHZE0MTb1aujs,spotify:track:5XsMz0YfEaHZE0MTb1aujs,https://api.spotify.com/v1/tracks/5XsMz0YfEaHZE0MTb1aujs,https://api.spotify.com/v1/audio-analysis/5XsMz0YfEaHZE0MTb1aujs,230693,4
240,Tainted Love,Gym Tonic,0.5,0.501,0,-8.284,0,0.0376,0.462,0.0,0.26,0.623,144.438,audio_features,0cGG2EouYCEEC3xfa0tDFV,spotify:track:0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/tracks/0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/audio-analysis/0cGG2EouYCEEC3xfa0tDFV,153800,4
241,She Works Hard For The Money,Gym Tonic,0.758,0.638,8,-13.01,0,0.0378,0.00486,0.0141,0.0938,0.984,136.502,audio_features,3FlOciKDqFlTMPeC7t92Qy,spotify:track:3FlOciKDqFlTMPeC7t92Qy,https://api.spotify.com/v1/tracks/3FlOciKDqFlTMPeC7t92Qy,https://api.spotify.com/v1/audio-analysis/3FlOciKDqFlTMPeC7t92Qy,320840,4
242,Eye of the Tiger,Gym Tonic,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,audio_features,2KH16WveTQWT6KOG9Rg6e2,spotify:track:2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,245640,4
243,She Drives Me Crazy,Gym Tonic,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,audio_features,4d6eqRtpDX7tydHJGDZUBQ,spotify:track:4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/tracks/4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/audio-analysis/4d6eqRtpDX7tydHJGDZUBQ,215773,4
244,Holiday,Gym Tonic,0.854,0.796,11,-5.567,0,0.0399,0.0542,0.00184,0.151,0.946,115.625,audio_features,4k6ktr10Hczmh55NY3LfJy,spotify:track:4k6ktr10Hczmh55NY3LfJy,https://api.spotify.com/v1/tracks/4k6ktr10Hczmh55NY3LfJy,https://api.spotify.com/v1/audio-analysis/4k6ktr10Hczmh55NY3LfJy,368280,4
245,Tarzan Boy,Gym Tonic,0.684,0.573,5,-12.3,1,0.0261,0.318,0.028,0.306,0.716,107.363,audio_features,273uCXd7NPrInaiNqtkOrA,spotify:track:273uCXd7NPrInaiNqtkOrA,https://api.spotify.com/v1/tracks/273uCXd7NPrInaiNqtkOrA,https://api.spotify.com/v1/audio-analysis/273uCXd7NPrInaiNqtkOrA,378947,4
246,Somebody's Watching Me - Single Version,Gym Tonic,0.767,0.712,1,-4.128,0,0.0324,0.0409,8.08e-05,0.132,0.804,124.092,audio_features,6A4Jc8npNo79BOgsrPptLA,spotify:track:6A4Jc8npNo79BOgsrPptLA,https://api.spotify.com/v1/tracks/6A4Jc8npNo79BOgsrPptLA,https://api.spotify.com/v1/audio-analysis/6A4Jc8npNo79BOgsrPptLA,237760,4
247,Talking In Your Sleep,Gym Tonic,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766,audio_features,7fRvtXvJMpGfTLdF0M09a1,spotify:track:7fRvtXvJMpGfTLdF0M09a1,https://api.spotify.com/v1/tracks/7fRvtXvJMpGfTLdF0M09a1,https://api.spotify.com/v1/audio-analysis/7fRvtXvJMpGfTLdF0M09a1,235093,4
248,Just Can't Get Enough - 2006 Digital Remaster,Gym Tonic,0.764,0.857,0,-7.453,1,0.0343,0.426,0.036,0.181,0.925,128.182,audio_features,2FpyKkCFIfqmp6eQx4Rn1V,spotify:track:2FpyKkCFIfqmp6eQx4Rn1V,https://api.spotify.com/v1/tracks/2FpyKkCFIfqmp6eQx4Rn1V,https://api.spotify.com/v1/audio-analysis/2FpyKkCFIfqmp6eQx4Rn1V,222540,4
249,Upside Down,Gym Tonic,0.887,0.904,5,-5.107,0,0.0703,0.079,0.0101,0.0165,0.89,107.955,audio_features,57Y3UccJEJqT8w8RWkUAz0,spotify:track:57Y3UccJEJqT8w8RWkUAz0,https://api.spotify.com/v1/tracks/57Y3UccJEJqT8w8RWkUAz0,https://api.spotify.com/v1/audio-analysis/57Y3UccJEJqT8w8RWkUAz0,244827,4
250,Let's Dance - 1999 Remaster,Gym Tonic,0.619,0.703,10,-9.414,0,0.0525,0.00388,0.205,0.163,0.709,115.043,audio_features,0F0MA0ns8oXwGw66B2BSXm,spotify:track:0F0MA0ns8oXwGw66B2BSXm,https://api.spotify.com/v1/tracks/0F0MA0ns8oXwGw66B2BSXm,https://api.spotify.com/v1/audio-analysis/0F0MA0ns8oXwGw66B2BSXm,457133,4
251,Easy Lover,Gym Tonic,0.749,0.699,1,-13.108,1,0.0371,0.0674,0.00192,0.0763,0.935,128.904,audio_features,7INi4pMPG4IE0Smx5y4KVf,spotify:track:7INi4pMPG4IE0Smx5y4KVf,https://api.spotify.com/v1/tracks/7INi4pMPG4IE0Smx5y4KVf,https://api.spotify.com/v1/audio-analysis/7INi4pMPG4IE0Smx5y4KVf,304507,4
252,Blue Monday - 2016 Remaster,Gym Tonic,0.793,0.703,0,-9.548,1,0.0581,0.000726,0.88,0.075,0.856,130.27,audio_features,1RSy7B2vfPi84N80QJ6frX,spotify:track:1RSy7B2vfPi84N80QJ6frX,https://api.spotify.com/v1/tracks/1RSy7B2vfPi84N80QJ6frX,https://api.spotify.com/v1/audio-analysis/1RSy7B2vfPi84N80QJ6frX,450800,4
253,99 Luftballons,Gym Tonic,0.466,0.438,4,-12.858,1,0.0608,0.089,5.62e-06,0.113,0.587,193.1,audio_features,6HA97v4wEGQ5TUClRM0XLc,spotify:track:6HA97v4wEGQ5TUClRM0XLc,https://api.spotify.com/v1/tracks/6HA97v4wEGQ5TUClRM0XLc,https://api.spotify.com/v1/audio-analysis/6HA97v4wEGQ5TUClRM0XLc,233000,4
254,Uptown Girl,Gym Tonic,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,audio_features,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,197707,4
255,How Will I Know,Gym Tonic,0.832,0.544,6,-12.697,1,0.0442,0.201,0.000139,0.632,0.928,119.49,audio_features,5tdKaKLnC4SgtDZ6RlWeal,spotify:track:5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/tracks/5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/audio-analysis/5tdKaKLnC4SgtDZ6RlWeal,275533,4
256,Need You Tonight,Gym Tonic,0.793,0.61,0,-7.685,1,0.0832,0.0473,0.487,0.0877,0.781,108.698,audio_features,0uI4aw6ms90qFNawk9H9CO,spotify:track:0uI4aw6ms90qFNawk9H9CO,https://api.spotify.com/v1/tracks/0uI4aw6ms90qFNawk9H9CO,https://api.spotify.com/v1/audio-analysis/0uI4aw6ms90qFNawk9H9CO,181240,4
257,Teardrops,Gym Tonic,0.872,0.715,11,-10.182,1,0.0468,0.0876,0.0706,0.177,0.967,133.225,audio_features,2eRmD96ncTEgQwJmXa6rrg,spotify:track:2eRmD96ncTEgQwJmXa6rrg,https://api.spotify.com/v1/tracks/2eRmD96ncTEgQwJmXa6rrg,https://api.spotify.com/v1/audio-analysis/2eRmD96ncTEgQwJmXa6rrg,228573,4
258,Dr. Beat,Gym Tonic,0.891,0.632,0,-12.245,1,0.0613,0.216,0.00711,0.135,0.913,116.625,audio_features,5yf83IdQmCRRAHwhNtSnvD,spotify:track:5yf83IdQmCRRAHwhNtSnvD,https://api.spotify.com/v1/tracks/5yf83IdQmCRRAHwhNtSnvD,https://api.spotify.com/v1/audio-analysis/5yf83IdQmCRRAHwhNtSnvD,262560,4
259,The Power Of Love,Gym Tonic,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,audio_features,2olVm1lHicpveMAo4AUDRB,spotify:track:2olVm1lHicpveMAo4AUDRB,https://api.spotify.com/v1/tracks/2olVm1lHicpveMAo4AUDRB,https://api.spotify.com/v1/audio-analysis/2olVm1lHicpveMAo4AUDRB,234333,4
260,Let's Groove,Gym Tonic,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,3koCCeSaVUyrRo3N2gHrd8,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4
261,Jump (For My Love) - Single Remix,Gym Tonic,0.854,0.85,10,-7.013,0,0.0606,0.0289,6.47e-05,0.445,0.851,134.393,audio_features,4WoT9wgK9o1cxBfKRWlRzx,spotify:track:4WoT9wgK9o1cxBfKRWlRzx,https://api.spotify.com/v1/tracks/4WoT9wgK9o1cxBfKRWlRzx,https://api.spotify.com/v1/audio-analysis/4WoT9wgK9o1cxBfKRWlRzx,238400,4
262,Ghostbusters,Gym Tonic,0.788,0.846,4,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,audio_features,3m0y8qLoznUYi73SUBP8GI,spotify:track:3m0y8qLoznUYi73SUBP8GI,https://api.spotify.com/v1/tracks/3m0y8qLoznUYi73SUBP8GI,https://api.spotify.com/v1/audio-analysis/3m0y8qLoznUYi73SUBP8GI,245253,4
263,Boys - Summertime Love,Gym Tonic,0.835,0.679,5,-10.539,0,0.0322,0.137,0.476,0.0611,0.936,119.862,audio_features,1uI848raFaNWwe9HjHpjQ5,spotify:track:1uI848raFaNWwe9HjHpjQ5,https://api.spotify.com/v1/tracks/1uI848raFaNWwe9HjHpjQ5,https://api.spotify.com/v1/audio-analysis/1uI848raFaNWwe9HjHpjQ5,234813,4
264,Pump Up The Jam,Gym Tonic,0.885,0.844,10,-9.225,0,0.0733,0.0147,4.49e-06,0.0494,0.715,124.602,audio_features,21qnJAMtzC6S5SESuqQLEK,spotify:track:21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/tracks/21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/audio-analysis/21qnJAMtzC6S5SESuqQLEK,320307,4
265,Another One Bites The Dust - Remastered 2011,Gym Tonic,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,5vdp5UmvTsnMEMESIF2Ym7,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4
266,Jump - 2004 Remaster,Gym Tonic,0.553,0.838,0,-5.824,1,0.0317,0.123,3.01e-05,0.053,0.821,129.893,audio_features,0Z7O8GMQShj9TJrm2yX1R6,spotify:track:0Z7O8GMQShj9TJrm2yX1R6,https://api.spotify.com/v1/tracks/0Z7O8GMQShj9TJrm2yX1R6,https://api.spotify.com/v1/audio-analysis/0Z7O8GMQShj9TJrm2yX1R6,244107,4
267,Venus,Gym Tonic,0.722,0.961,9,-4.812,1,0.0514,0.0883,0.61,0.278,0.91,126.113,audio_features,0RgLPN21aV1Ps39Tyb7268,spotify:track:0RgLPN21aV1Ps39Tyb7268,https://api.spotify.com/v1/tracks/0RgLPN21aV1Ps39Tyb7268,https://api.spotify.com/v1/audio-analysis/0RgLPN21aV1Ps39Tyb7268,229165,4
268,Never Gonna Give You Up,Gym Tonic,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,audio_features,4uLU6hMCjMI75M1A2tKUQC,spotify:track:4uLU6hMCjMI75M1A2tKUQC,https://api.spotify.com/v1/tracks/4uLU6hMCjMI75M1A2tKUQC,https://api.spotify.com/v1/audio-analysis/4uLU6hMCjMI75M1A2tKUQC,213573,4
269,Walk This Way,Gym Tonic,0.767,0.651,6,-10.186,0,0.0501,0.00841,3.86e-05,0.0609,0.946,105.592,audio_features,4lRdpZYTwaPpuKpquO6bo3,spotify:track:4lRdpZYTwaPpuKpquO6bo3,https://api.spotify.com/v1/tracks/4lRdpZYTwaPpuKpquO6bo3,https://api.spotify.com/v1/audio-analysis/4lRdpZYTwaPpuKpquO6bo3,310960,4
270,Physical,Gym Tonic,0.834,0.633,4,-11.442,0,0.0422,0.0631,5e-05,0.313,0.904,123.815,audio_features,3hVrI7snZMTmHCnbwME47u,spotify:track:3hVrI7snZMTmHCnbwME47u,https://api.spotify.com/v1/tracks/3hVrI7snZMTmHCnbwME47u,https://api.spotify.com/v1/audio-analysis/3hVrI7snZMTmHCnbwME47u,224773,4
271,Fame,Gym Tonic,0.701,0.73,0,-8.755,0,0.0318,0.13,0.0,0.0923,0.938,130.532,audio_features,5RLDIY4PICQWxdlLfDHNfi,spotify:track:5RLDIY4PICQWxdlLfDHNfi,https://api.spotify.com/v1/tracks/5RLDIY4PICQWxdlLfDHNfi,https://api.spotify.com/v1/audio-analysis/5RLDIY4PICQWxdlLfDHNfi,314467,4
